note_id,title,l1_main,l2_main,total_interaction,text
6a09cb1d000000003501e731,二刷小怪兽👾 | 长视频记录版📸,功能需求,碎片时间,26,"二刷小怪兽👾 | 长视频记录版📸 跟着大佬们去打怪兽🏃🏻‍♂️
机会难得用大疆记录下
————————
水平不够 爬坡跟不上🐶
跑完回来赶紧冰敷
继续养伤 慢慢恢复⛽
————————
周末运动量够够的
周六跑步+游泳
周日撸山⛰️
运动让我快乐
#跑步打卡[话题]# #撸山[话题]# #越野跑[话题]# #碎片是生活的记录[话题]# #vlog[话题]# #跑友圈[话题]# #跑友[话题]# #"
6a0985a800000000380344ce,1分半钟长视频300倍记录周六早八到早八学习日常，学不死就往死里学#我的学习进化论[话题]# #加油学习人[话题]# #沉浸式学习[话题]# #学博[话题]# #日常学习[话题]# #写作业[话题]# #学习记录[话题]#,观看体验,沉浸感,13,1分半钟长视频300倍记录周六早八到早八学习日常，学不死就往死里学#我的学习进化论[话题]# #加油学习人[话题]# #沉浸式学习[话题]# #学博[话题]# #日常学习[话题]# #写作业[话题]# #学习记录[话题]# 1分半钟长视频300倍记录周六早八到早八学习日常，学不死就往死里学#我的学习进化论[话题]# #加油学习人[话题]# #沉浸式学习[话题]# #学博[话题]# #日常学习[话题
6a09b2af0000000038023da8,无锡狸老儿｜第一篇长视频 ｜社区店,观看体验,沉浸感,17,"无锡狸老儿｜第一篇长视频 ｜社区店 #狸老儿[话题]#
#无锡新店[话题]#
#我的开店日常[话题]#
#vlog[话题]#
#沉浸式感受[话题]#
#咖啡店vlog[话题]#
#无锡冷浓缩[话题]#
#我的咖啡日记[话题]#
#富士直出[话题]#"
6a09df540000000035039134,Video-Zero：无标注自进化视频理解框架,内容质量,时长偏好,18,Video-Zero：无标注自进化视频理解框架 清华提出一个针对视频理解的无标注自进化框架Video-Zero，旨在解决视频自进化中由于视频冗余和证据稀疏导致的“弱接地”问题，通过“提问者-解决者”协同进化机制，将自进化核心从单纯的题目难度转向时间局部证据的对齐。实验表明，Video-Zero 在 13 个基准测试中显著提升了多种多模态大模型性能，在 ANet-RTL 任务上 mIoU 提升达 1
6a0a89220000000006030e87,长视频预警⚠️海外等等党的文具开箱🪎视频,观看体验,沉浸感,20,"长视频预警⚠️海外等等党的文具开箱🪎视频 开箱视频终于拍了，文本写了，ai配音了，感谢小红书🍠的强大的功能～
还有我自己，不正经vloger的坚持手搓哈哈哈😁
	
#小红书AI音色[话题]# #文具开箱[话题]# #文具[话题]# #我的文具分享[话题]# #水彩手帐[话题]# #手帐开箱[话题]# #画材消耗大作战[话题]# #MyTravelJournal[话题]# #开箱视频[话题]# #沉"
69368453000000001e02459f,"求推荐有趣有内容的长视频博主，最好是可以只听不用看着屏幕的那种
	
各种类型的都可以，最好内容形式是讲故事的#",功能需求,剧情评价,16,"求推荐有趣有内容的长视频博主，最好是可以只听不用看着屏幕的那种
	
各种类型的都可以，最好内容形式是讲故事的# 求推荐有趣有内容的长视频博主，最好是可以只听不用看着屏幕的那种
	
各种类型的都可以，最好内容形式是讲故事的#"
6a09857e00000000080261d7,24s长视频5.2🥕🉑换人,内容质量,制作水平,9,24s长视频5.2🥕🉑换人 钢琴是底图仅展示用 剪辑过程看评论区#张元英[话题]# #kpop[话题]# #wonyoung[话题]# #韩娱[话题]# #ive[话题]# #亦只猫[话题]# #芙[话题]#
6a09896b000000003502276a,拖延症晚期患者我终于把这个长视频剪辑出来了！沉浸式做大头儿子真的累🐭我了！但挡不住它们真的太可爱了！没事，可爱虽迟但到👌🏻#PUNI PUNI的捏捏 #PUNI PUNI#大人也要玩玩具[话题]# #捏捏乐[话题]# #捏捏[话题]# #捏捏分享[话题]#,观看体验,身体疲劳,10,拖延症晚期患者我终于把这个长视频剪辑出来了！沉浸式做大头儿子真的累🐭我了！但挡不住它们真的太可爱了！没事，可爱虽迟但到👌🏻#PUNI PUNI的捏捏 #PUNI PUNI#大人也要玩玩具[话题]# #捏捏乐[话题]# #捏捏[话题]# #捏捏分享[话题]# 拖延症晚期患者我终于把这个长视频剪辑出来了！沉浸式做大头儿子真的累🐭我了！但挡不住它们真的太可爱了！没事，可爱虽迟但到👌🏻#PUNI PUNI
6a02ecce0000000035024896,虚拟资料案例拆解01期:婚礼资料,功能需求,观看方式,12,虚拟资料案例拆解01期:婚礼资料 第一次做长视频，希望大家可以多多提提建议，有问题都会给大家解答，十分感谢#虚拟资料[话题]# #选品[话题]# #虚拟类目[话题]# #信息差[话题]# #保护原创反对抄袭[话题]# #干货分享[话题]#
6a09bec200000000070200e3,全网最晚拆专长视频丨裴珠泫solo正规一biggestfan#redvelvet[话题]# #裴珠泫[话题]# #Irene[话题]# #裴珠泫solo[话题]# #biggestfan[话题]# #拆专[话题]# #追星女日常[话题]#,未分类,观看频率,8,全网最晚拆专长视频丨裴珠泫solo正规一biggestfan#redvelvet[话题]# #裴珠泫[话题]# #Irene[话题]# #裴珠泫solo[话题]# #biggestfan[话题]# #拆专[话题]# #追星女日常[话题]# 全网最晚拆专长视频丨裴珠泫solo正规一biggestfan#redvelvet[话题]# #裴珠泫[话题]# #Irene[话题]# #裴珠泫solo[话题]
69973fd3000000001a037e65,求助帖！,平台对比,B站体验,26,求助帖！ Bilibili上有没有什么值得观看的长视频？[萌萌哒R]#哔哩哔哩[话题]#
69c7b23b000000002200338b,寻找可以游戏时当背景音的长视频,社交互动,情绪依赖,13,寻找可以游戏时当背景音的长视频 案件解说类博主像x调查基本都有在看，娱乐圈吐槽和影视解说的像珊子，动物园会议，影sir，瓜皮酱也有关注，游戏类像桃黑黑的视频已经看腻了，怕姐都是好几年前就关注的，甚至连戒社看直播花一毛上的灯牌现在都看到21级了，到底还有没有长视频up可以看的[哭惹R]
6a09d32e0000000008001676,次手枪腿看电影（长视频）,功能需求,用餐场景,4,"次手枪腿看电影（长视频） #吃货日常[话题]#
#一人食vlog[话题]#
#吃播[话题]#
#好好吃饭[话题]#
#吃[话题]#
#记录[话题]#"
6a0a6e200000000035031446,超级盛典线上赛投稿长视频 兜兜,未分类,未分类,10,超级盛典线上赛投稿长视频 兜兜 #中国cosplay超级盛典[话题]# #中国国际动漫节[话题]#  #coser[话题]#  #二次元[话题]#  #cosplay[话题]# #漫展[话题]# #二次元看见计划[话题]#
6a09e174000000003502f89e,kiki团代清货长视频～,观看体验,沉浸感,10,"kiki团代清货长视频～ 时隔四个月的清货，收获满满一箱！
#开箱[话题]# #沉浸式开箱体验[话题]# #开箱视频[话题]# #手帐开箱[话题]# #拆箱[话题]#"
6a0715f70000000036032773,长期拖延症 必看 3招搞定 全干货 长视频,未分类,未分类,20,长期拖延症 必看 3招搞定 全干货 长视频 #女性成长[话题]# #如何让人生开挂[话题]#  #重启人生[话题]# #提升自我[话题]# #有野心的女人[话题]# #如何成为疗愈师#拖延症自救[话题]# #相信自己[话题]# #长期主义[话题]# #女性创业[话题]# #中年少女[话题]#
6a096a320000000008024ef6,图文小红书 我发个长视频,观看体验,未分类,3,"图文小红书 我发个长视频 记录执行导演+编导的初体验
感谢宜城文旅给我们这么好的平台
感谢襄阳市花鼓戏剧团的托举
感谢团队信任和付出
感谢自己较真操心
感谢遇到的一切#楚超[话题]#"
6a07ed21000000003503b26b,想剪辑那种旅游的长视频vlog，手机上感觉屏幕小不太好操作，而且我拍的都是2-30分钟的长视频。像那些大旅游博主是不是都用电脑剪辑视频的？如果是电脑的话用什么软件剪辑？,内容质量,制作水平,21,想剪辑那种旅游的长视频vlog，手机上感觉屏幕小不太好操作，而且我拍的都是2-30分钟的长视频。像那些大旅游博主是不是都用电脑剪辑视频的？如果是电脑的话用什么软件剪辑？ 想剪辑那种旅游的长视频vlog，手机上感觉屏幕小不太好操作，而且我拍的都是2-30分钟的长视频。像那些大旅游博主是不是都用电脑剪辑视频的？如果是电脑的话用什么软件剪辑？
6a09b59b00000000080036cf,咳咳，贴画预告（长视频）,功能需求,播放控制,2,咳咳，贴画预告（长视频） #我的拼图[话题]# #贴画[话题]# 其实拼了30分钟，快给主包拼死了#希望大家喜欢[话题]# #半成品[话题]# #过程[话题]#
6a096dfc0000000006037dd4,"要求看过鬼灭之刃且有运镜功底的
因为要拍长视频类似mv那种，需要摄影对角色剧情有基本了解
剧本已经写好了，分镜也大概理了
当然也可以一起讨论
预算足够，出镜总共有三人
棚子已经找好了，可能还要出外景但这个不确定
注意！是长视频！大概总的2、3分钟这样#女摄[话题]#",内容质量,剧情评价,2,"要求看过鬼灭之刃且有运镜功底的
因为要拍长视频类似mv那种，需要摄影对角色剧情有基本了解
剧本已经写好了，分镜也大概理了
当然也可以一起讨论
预算足够，出镜总共有三人
棚子已经找好了，可能还要出外景但这个不确定
注意！是长视频！大概总的2、3分钟这样#女摄[话题]# 要求看过鬼灭之刃且有运镜功底的
因为要拍长视频类似mv那种，需要摄影对角色剧情有基本了解
剧本已经写好了，分镜也大概理了
当然也可以"
6a099c59000000003503293f,《天一咖啡节》最后一天(长视频无删减）,平台对比,碎片时间,11,"《天一咖啡节》最后一天(长视频无删减） 赶在天一咖啡节的最后一天，大概三分之一是卖咖啡，其他都是美食和别的店铺，下午三点多到有点热，逛了一圈金子热死啦，找了一个地方买杯咖啡坐会，发呆一下午，还有驻唱可以听听歌！
本来我跟金子去的时候老板空，买了一杯坐下来，后来开始排队了，付钱的时候老板还说不用了，坚持还是付了，长沙的咖啡车过来的，不容易肯定要支持一下的！
#猫咪也有人生[话题]# #带着猫猫去户外"
6a0a8d1a0000000035029842,切花长视频,功能需求,观看频率,5,"切花长视频 不爱看要及时划走哦
#花情实况播报[话题]# #花园[话题]# #爱园艺爱生活[话题]# #爱园艺爱生活[话题]# #切花自由[话题]# #种花[话题]# #每天都有值得记录的瞬间[话题]# #养花爱好者[话题]# #养花的乐趣[话题]# #鲜切花自由[话题]#"
69e784b6000000001f002f22,想听唠嗑长视频，求安利！,时长控制,剧情评价,2,"想听唠嗑长视频，求安利！ ⭐恐怖类除外（吻）
⭐时长20min~90min左右都中
⭐谢谢 owo
#博主安利[话题]# #长视频[话题]# #视频博主[话题]# #唠嗑[话题]# #故事[话题]# #推荐[话题]#"
6a09a5c10000000035028255,无剪辑的长视频，真的太可爱了，一秒都舍不得剪，我的宝贝女鹅越来越像我了。[飞吻R]#爱吃东西的小孩[话题]# #萌宝[话题]# #可爱的小孩[话题]#,内容质量,制作水平,1,无剪辑的长视频，真的太可爱了，一秒都舍不得剪，我的宝贝女鹅越来越像我了。[飞吻R]#爱吃东西的小孩[话题]# #萌宝[话题]# #可爱的小孩[话题]# 无剪辑的长视频，真的太可爱了，一秒都舍不得剪，我的宝贝女鹅越来越像我了。[飞吻R]#爱吃东西的小孩[话题]# #萌宝[话题]# #可爱的小孩[话题]#
6a0a28cb0000000008003b56,清远的长视频！,观看体验,沉浸感,3,清远的长视频！ #沉浸式游玩[话题]##大疆a6[话题]#
6a09bde600000000380201bb,#长视频vlog[话题]# #记录真实生活[话题]# #小红书发光计划[话题]#,功能需求,未分类,2,#长视频vlog[话题]# #记录真实生活[话题]# #小红书发光计划[话题]# #长视频vlog[话题]# #记录真实生活[话题]# #小红书发光计划[话题]#
6a0967db00000000060305cc,磨墨长视频，请看到最后，结尾有彩蛋,未分类,未分类,1,磨墨长视频，请看到最后，结尾有彩蛋 墨条：古梅园三星红花#文房四宝[话题]# #笔墨点亮生活[话题]#
6a098add000000003700f2b3,#戒社[话题]##求推荐[话题]##长视频[话题]# #工作[话题]##人际往来[话题]##社交[话题]#,功能需求,智能推荐,1,#戒社[话题]##求推荐[话题]##长视频[话题]# #工作[话题]##人际往来[话题]##社交[话题]# #戒社[话题]##求推荐[话题]##长视频[话题]# #工作[话题]##人际往来[话题]##社交[话题]#
6a0a6fc0000000003700d173,行测救命！龙飞图推封神笔记💥,内容发现,剧情评价,0,"行测救命！龙飞图推封神笔记💥 很多考公人图推刷题上千道，依旧凭感觉做题，遇到新题型直接卡壳，核心就是没有掌握底层破题思维！
整理了超火的【龙飞图推完整版笔记】，完全贴合龙飞老师课堂精髓，结合真题复盘优化：
✅ 汇总百大图推解题思维，基础+进阶难题全覆盖
✅ 特殊冷门考法、延伸陷阱全部标注
✅ 彩色重点标注，逻辑清晰，零基础也能看懂
✅ 摒弃冗长废话，纯考场应试干货
不用反复啃长视频，直接背规律、学"
6a09da03000000000800373d,2026中国内容机构MCN行业发展研究白皮书,观看体验,身体疲劳,1,"2026中国内容机构MCN行业发展研究白皮书 【笔记下方获取完整报告】
这份由克劳锐出品的《2026中国内容机构（MCN）行业发展研究白皮书》发布于2026年4月，旨在全景式剖析MCN行业在“微利承压、战略分化、多元突围”背景下的现状与未来。报告基于对518家MCN机构的调研，指出2026年是行业回归经营本质、从流量红利转向管理红利的“成年期”。
📉 行业现状：微利时代的收缩与提效
2025年MC"
6a0a9ec400000000380222d4,又是你们喜欢的长视频#蛋仔乐园[话题]# #推荐地图[话题]# #蛋仔派对[话题]# #老玩家的回忆[话题]# #蛋仔派对地图推荐[话题]#,功能需求,智能推荐,0,又是你们喜欢的长视频#蛋仔乐园[话题]# #推荐地图[话题]# #蛋仔派对[话题]# #老玩家的回忆[话题]# #蛋仔派对地图推荐[话题]# 又是你们喜欢的长视频#蛋仔乐园[话题]# #推荐地图[话题]# #蛋仔派对[话题]# #老玩家的回忆[话题]# #蛋仔派对地图推荐[话题]#
6a085ff600000000070267b2,现在AI也太好上手啦✨长视频一键搞定,内容质量,身体疲劳,2,"现在AI也太好上手啦✨长视频一键搞定 慢慢才发现做视频真的存在不少信息差
以前辛辛苦苦剪辑好久，
知道这个之后直接打开新世界大门啦
	
适用的场景真的超多
日常微课、优质课堂内容、科普日常、
学-生作业都能做，课件，公开课
还有短剧、漫剧、日常短片、
图文海报、创意换装、3D 创作
全都不在话下
	
操作特别轻松，把文案脚本整理好
挑选喜欢的模板，
就能自动配上语音和字幕
轻轻松松一键完成成片
平"
6a09a8660000000035024e4e,做了这么多年培训，终于学会把长视频变爆款,内容质量,制作水平,3,"做了这么多年培训，终于学会把长视频变爆款 📝 正文内容
上周帮一位行业老师处理了他的录播课视频
他讲了整整两个小时的专业内容，干货满满
但直接发到短视频平台上——播放量不到 500 😅
后来我们重新拆解了一版，第一条就跑了 3w+
🤔 问题在哪？​
长视频 ≠ 短视频
观众刷到视频的黄金时间只有前 3 秒
60 分钟的完整课程，他们没耐心看完
而且算法也推不动""太长太深""的内容
✅ 我们是怎么做的"
6a0a6a860000000038036b7a,贴文、短视频、长视频在社媒营销中不同作用,未分类,下载缓存,4,"贴文、短视频、长视频在社媒营销中不同作用 别再盲目跟风短视频了！很多B2B企业在海外营销上都踩了一个大坑：以为流量等于订单，拼命卷短视频，却忽略了成交的关键！❌
	
其实，贴文、短视频、长视频根本不是竞争关系，而是你出海路上的“转化三部曲”：
🚀短视频负责“疯狂吸睛”，把人拉进门；
📝贴文负责“建立专业”，让客户觉得你靠谱；
🎥长视频负责“重锤决策”，用硬核实力征服客户！
	
想让询盘持续不断？别"
6901d53300000000070148f2,建议做好饭点好外卖再点开此条！,观看体验,沉浸感,4253,"建议做好饭点好外卖再点开此条！ 一起沉浸式感受一下出发家族的餐桌视角，用这个下饭得老香了
#现在就出发[话题]# #现在就出发3[话题]# #现发[话题]# #下饭综艺[话题]# #电子榨菜[话题]# #美食[话题]# #正在追的综艺[话题]#"
696b4ad1000000000a02e60e,模仿不同平台旅行vlog的区别！,未分类,未分类,99000,模仿不同平台旅行vlog的区别！ #vlog[话题]# #模仿[话题]# #搞笑[话题]#
69c20554000000001d01da98,3小时超长末日合集，一口气看完,行为习惯,观看时长,52947,3小时超长末日合集，一口气看完 #原创动画[话题]# #末日生存[话题]# #一口气看完系列[话题]# #完结文[话题]# #末日[话题]#
69c0ed08000000001f005ede,两小时超长未日合集，没有砸门、尖叫等吓人音效，适合下饭、睡觉、写作业，放心观看。#原创动画 #末日 #末日生存#一口气看完系列,行为习惯,睡前场景,6069,两小时超长未日合集，没有砸门、尖叫等吓人音效，适合下饭、睡觉、写作业，放心观看。#原创动画 #末日 #末日生存#一口气看完系列 两小时超长未日合集，没有砸门、尖叫等吓人音效，适合下饭、睡觉、写作业，放心观看。#原创动画 #末日 #末日生存#一口气看完系列
68ac2541000000001c00737b,"谁能拒绝来上一集早期跑男呢？搞笑的哈哈哈
#搞笑[话题]##奔跑吧[话题]# #奔跑吧兄弟[话题]#  #综艺[话题]#  #跑男[话题]#  #邓超[话题]# #angelababy[话题]##陈赫[话题]# #李晨[话题]# #郑恺[话题]# #综艺[话题]# #名场面[话题]#  #跑男早期无敌[话题]#  #热门[话题]#  #李晨[话题]# #王祖蓝[话题]# #综艺推荐[话题]#",功能需求,智能推荐,15879,"谁能拒绝来上一集早期跑男呢？搞笑的哈哈哈
#搞笑[话题]##奔跑吧[话题]# #奔跑吧兄弟[话题]#  #综艺[话题]#  #跑男[话题]#  #邓超[话题]# #angelababy[话题]##陈赫[话题]# #李晨[话题]# #郑恺[话题]# #综艺[话题]# #名场面[话题]#  #跑男早期无敌[话题]#  #热门[话题]#  #李晨[话题]# #王祖蓝[话题]# #综艺推荐[话题]# 谁能"
69538709000000002202c1c0,宝子们好，宠粉超长2小时暴雨末日大合集来咯，希望大家都有个好梦#原创动画[话题]# #末世[话题]# #末日[话题]# #一口气看完系列[话题]# #末日生存[话题]# #末日求生[话题]#,功能需求,观看时长,50911,宝子们好，宠粉超长2小时暴雨末日大合集来咯，希望大家都有个好梦#原创动画[话题]# #末世[话题]# #末日[话题]# #一口气看完系列[话题]# #末日生存[话题]# #末日求生[话题]# 宝子们好，宠粉超长2小时暴雨末日大合集来咯，希望大家都有个好梦#原创动画[话题]# #末世[话题]# #末日[话题]# #一口气看完系列[话题]# #末日生存[话题]# #末日求生[话题]#
69c615ce0000000023012cad,三小时超长版末日大合集,场景使用,观看时长,18962,三小时超长版末日大合集 一口气看完，上班听，贼煮面 #原创动画[话题]#  #一口气看完系列[话题]#  #末日求生[话题]#  #末日[话题]#  #末日生存[话题]#
67be9fe100000000280283a7,这是个干饭节目，口水都要流下来了,观看体验,沉浸感,1675,这是个干饭节目，口水都要流下来了 #记录吧就现在[话题]# #搞笑[话题]# #涨粉[话题]# #综艺[话题]# #干饭了干饭了[话题]# #电视剧[话题]# #干饭小达人[话题]# #吃饭嘎嘎香[话题]# #沉浸式吃饭[话题]# #干饭时间到了[话题]#
6931a24f000000001e037e1e,看了b站长视频，感觉抖音的长视频质量不高了，你们有这种感觉吗[汗颜R] #b站[话题]# #长视频[话题]#,内容质量,B站体验,676,看了b站长视频，感觉抖音的长视频质量不高了，你们有这种感觉吗[汗颜R] #b站[话题]# #长视频[话题]# 看了b站长视频，感觉抖音的长视频质量不高了，你们有这种感觉吗[汗颜R] #b站[话题]# #长视频[话题]#
69e704c0000000001a037c69,英语导游讲解示范。干货长视频，请耐心观看，旅游同行请斧正。高铁抵达西安以后，在车上宣布接下来天西安游览的行程以及酒店入住事宜 Walk with Larrybunny#英语导游[话题]##英语讲解英语导游词[话题]##北京英语导游[话题]##Beijingguide[话题]##Chinaguide[话题]##Chinatravel[话题]##导游技巧[话题]##导游服务规范[话题]#,未分类,未分类,7368,英语导游讲解示范。干货长视频，请耐心观看，旅游同行请斧正。高铁抵达西安以后，在车上宣布接下来天西安游览的行程以及酒店入住事宜 Walk with Larrybunny#英语导游[话题]##英语讲解英语导游词[话题]##北京英语导游[话题]##Beijingguide[话题]##Chinaguide[话题]##Chinatravel[话题]##导游技巧[话题]##导游服务规范[话题]# 英语导游讲解
69b11076000000000800c712,请给我一些使用📺平台的理由,时长控制,时长偏好,1567,"请给我一些使用📺平台的理由 首先是更喜欢图文阅读，可以准确捕捉喜欢的内容，很少看视频，有时候一条视频看完才清楚它想表达什么，时间都浪费了。
	
其次，可能也没养成使用b站的习惯吧，社媒平台中小红书我用的多，可以检索+购物，用抖音记录生活（刷的不多，自己设置了私密账号发作品），然后在ai没有出现之前，工具类检索会使用微信搜索，也可以获得很多公众号内容和文章。
	
所以基于以上，有什么B站可以弥补的内"
69d3967e0000000021012808,一小时超长末世合集（原声版/无配音）,场景使用,制作水平,3393,一小时超长末世合集（原声版/无配音） ：宝子们，一小时超长合集（原声/无配音版本）终于来啦，全文没有吓人的音效，十分适合睡前助眠，祝大家晚安好梦~#末日[话题]# #末世[话题]# #原创动画[话题]# #一口气看完[话题]# #末日生存[话题]# #助眠[话题]#
6a044d9400000000350236c2,没有人能拒绝吃饭的时候看蜡笔小新!,功能需求,智能推荐,187,没有人能拒绝吃饭的时候看蜡笔小新! 野原广志的独自露营#动画片[话题]# #蜡笔小新动漫[话题]# #蜡笔小新[话题]# #怀旧动画片[话题]# #经典动漫推荐[话题]# #小新的存在就是治愈[话题]# #童年动漫回忆杀[话题]# #蜡笔小新日常系列[话题]# #电子榨菜[话题]# #童年的回忆总是美好的[话题]#
69f5dfb9000000003700e405,一口气看完，一小时超长大合集来咯!,行为习惯,时长偏好,3845,一口气看完，一小时超长大合集来咯! #末日[话题]# #助眠[话题]# #动画[话题]# #超长合集[话题]#
6608e49b000000001a00d172,视频比较长，建议有时间慢慢观看,时长控制,时长偏好,8426,视频比较长，建议有时间慢慢观看 改变自己，一切都来得及#知识[话题]# #赚钱[话题]# #深度思考[话题]#
69e8d998000000002200f465,原来她们是这样做到扒谱的！（15分钟长视频）,未分类,观看时长,38064,原来她们是这样做到扒谱的！（15分钟长视频） #与音乐的日常[话题]# #钢琴教学[话题]# #即兴伴奏[话题]# #课堂实录[话题]##绝对音感[话题]#  #钢琴老师[话题]# #零基础学钢琴[话题]# #扒谱[话题]# #音乐薯[话题]# #钢琴[话题]#
6a0451dd00000000080310a8,一口气看完暴雨末日（完整版）,行为习惯,睡前场景,3188,一口气看完暴雨末日（完整版） 暴雨末日下，我和妈妈在顶楼种菜养鸡吃火锅，打造末日安全屋!#原创动画[话题]# #一口气看完系列[话题]# #末日求生[话题]# #末日[话题]# #完整版[话题]# #完结文[话题]# #助眠[话题]# #暴雨末日[话题]#
67955805000000002902a566,家长里短的春晚来了,未分类,剧情评价,10955,家长里短的春晚来了 #春晚[话题]# #女生必看[话题]# #热热闹闹过大年[话题]# #化妆讲故事[话题]# #离谱[话题]# #大家的春晚[话题]# #八卦[话题]# #吃瓜[话题]#
6936ca69000000001e02c993,长视频和短视频的推送逻辑,平台对比,剧情评价,9506,"长视频和短视频的推送逻辑 终于知道B站为什么
越来越不行了
听一个博主说的，我觉得非常有道理
核心是B站作为一个长视频平台，它的推送逻辑是短视频的推送逻辑
只推送新的视频，很多几年前的优质视频几乎推送不到观众的面前，导致优质视频的浏览量并不高，新视频又无法吸引观众，观众自然觉得越来越没意思了"
69bfaf3a0000000023005518,三小时超长末世合集,场景使用,睡前场景,168392,三小时超长末世合集 宝子们，三小时超长合集来啦，全文没有吓人的音效，十分适合睡前助眠，祝大家有个好梦。#原创动画[话题]# #末日[话题]# #末世[话题]# #一口气看完系列[话题]#
69f5c6da0000000022028f8c,暴雨绝境：我弃全家独活 集合#末日求生[话题]# #原创动画[话题]# #暴雨末日[话题]##一口气看完系列[话题]#,行为习惯,观看时长,4171,暴雨绝境：我弃全家独活 集合#末日求生[话题]# #原创动画[话题]# #暴雨末日[话题]##一口气看完系列[话题]# 暴雨绝境：我弃全家独活 集合#末日求生[话题]# #原创动画[话题]# #暴雨末日[话题]##一口气看完系列[话题]#
69466434000000001e000413,雨天采蘑菇一天的收获,情绪感受,睡前场景,24097,雨天采蘑菇一天的收获 你们要的长视频来啦#野生菌[话题]# #大自然[话题]# #采蘑菇[话题]# #解压[话题]# #助眠[话题]#
69aab09d000000001a02f4e2,冷知识：优质内容要比流量更值钱,观看体验,时长偏好,8619,"冷知识：优质内容要比流量更值钱 -
这两天，刷到两个事情感觉可以合并起来和大家讲讲。
	
一个是红果大规模暂停真人微短剧项目，头部短剧公司单季度亏损7个亿。
	
另外一个B站公布了25年财报，不仅实现全年盈利，用户还连续四个季度增长，Q4更是增长了10%。
	
这是一个很反常的现象。
因为在很多人的认知中，现在的人都在看短视频、看短剧，那些中长视频没有人在看了。
	
短视频和短剧15秒一个爽点，长"
69db63ff000000001a028608,超长合集来啦~高温末世来临，我和我妈在恒温别墅里唱歌，笑看渣爹一家自食恶果#原创动画[话题]# #末世[话题]# #一口气看完系列[话题]#,行为习惯,观看时长,4790,超长合集来啦~高温末世来临，我和我妈在恒温别墅里唱歌，笑看渣爹一家自食恶果#原创动画[话题]# #末世[话题]# #一口气看完系列[话题]# 超长合集来啦~高温末世来临，我和我妈在恒温别墅里唱歌，笑看渣爹一家自食恶果#原创动画[话题]# #末世[话题]# #一口气看完系列[话题]#
6970b857000000000c0344e7,400斤情侣回农村疯狂炫饭！一口气吃24小时！,行为习惯,观看时长,12368,400斤情侣回农村疯狂炫饭！一口气吃24小时！ #vlog[话题]# #高食欲[话题]# #情侣日常[话题]# #农村烟火气最抚凡人心[话题]# #乡村美食创作人[话题]# #农村生活[话题]#
6985cdf4000000001b01df32,暴雨末日（哄睡版合集）,行为习惯,时长偏好,47140,暴雨末日（哄睡版合集） 快来听着末日动画睡觉了，暴雨末日一个半小时大合集#原创动画[话题]# #末日[话题]# #末世[话题]# #末日求生[话题]# #一口气看完[话题]# #末日生存[话题]# #暴雨[话题]# #灾难[话题]# #女主[话题]# #重生[话题]#
68997b04000000002502be46,VLOG🇬🇧篇｜30min超长视频袭来｜第二集,观看体验,未分类,45,VLOG🇬🇧篇｜30min超长视频袭来｜第二集 #英国[话题]##夏令时[话题]##vlog[话题]##横屏观看[话题]#
69db448f000000001b001e39,​长视频时代终于要回来了吗😭魂兮归来…,功能需求,进度管理,3739,"​长视频时代终于要回来了吗😭魂兮归来… 好怀念19年的互联网长视频时代，真正称得上人类群星闪耀时的野生草根时代。当时列表关注的博主和up主们在视频内容和风格上都非常有独特风格和个人表达，虽然大家都还有一种“第一次玩网”的野生和鲁莽，但能看出ta们对自己、网友乃至互联网带着应有的尊敬。
但随着短视频的赛道成为主流赛场，破站上那些满怀诚意的长视频似乎已然被挤压到逼仄的角落，生存空间日渐狭窄。
这些天在"
68a66eac000000001c013962,我真的很喜欢剪长视频！！！我喜欢选好歌然后裁素材拼接成一个故事，但是剪长视频真的好累[哭惹R][哭惹R][哭惹R]素材很难找到满意的#剪辑[话题]#,观看体验,身体疲劳,357,我真的很喜欢剪长视频！！！我喜欢选好歌然后裁素材拼接成一个故事，但是剪长视频真的好累[哭惹R][哭惹R][哭惹R]素材很难找到满意的#剪辑[话题]# 我真的很喜欢剪长视频！！！我喜欢选好歌然后裁素材拼接成一个故事，但是剪长视频真的好累[哭惹R][哭惹R][哭惹R]素材很难找到满意的#剪辑[话题]#
69b5074a000000001e00f6a7,30分钟超长完整版 循环末日,行为习惯,观看时长,3909,30分钟超长完整版 循环末日 我的闺蜜重生了N+1次，而我却没有重生。一脸懵的我被闺蜜拉着四处囤物资。#原创动画[话题]# #末世[话题]# #末日[话题]# #一口气看完系列[话题]#
699d9574000000002800979a,2小时合集（柔声版）：祝宝子们晚安好梦~,情绪感受,睡前场景,10921,2小时合集（柔声版）：祝宝子们晚安好梦~ #解压助眠[话题]# #末日[话题]# #末世[话题]# #原创动画[话题]# #末日生存[话题]# #一口气看完[话题]# #新年[话题]#
670f18e1000000001b02fc7f,超长合集.一口气看完系列#,行为习惯,观看时长,67,超长合集.一口气看完系列# 超长合集.一口气看完系列#
